text,class,label
3.11.8.3.1	根据操作说明书设置病原体灭活光照箱的参数。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.11.8.3.2	根据血浆或血小板的规格选择相应补骨脂素病原体灭活器材。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.11.8.3.3	用无菌接驳设备或A级洁净工作台内按无菌操作技术将血浆袋或血小板袋与病原体灭活器材连接。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.11.8.3.4	将血袋或血小板袋悬挂于支架上，使血浆或血小板经“补骨脂素添加元件”，流入光照袋。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.11.8.3.5	在病原体灭活光照箱中进行光照，然后通过吸收装置去除残留补骨脂素及其降解产物后即得病原体灭活血浆或病原体灭活血小板。血浆按需冰冻。3.11.9	小规格血液的制备,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.11.9.1	根据临床婴幼儿用血需求，采用多联袋方式，将血液分装至多个转移袋中，制备成低容量的小规格血液，并对制备进行记录，确保可追溯性。3.11.9.2	用于分装小规格血液的转移袋应具备分装血液成分的储存要求。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2	血液成分分类名称,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.1	全血,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.10	混合浓缩血小板,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.11	单采血小板,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.12	去白细胞单采血小板,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.13	新鲜冰冻血浆,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.14	病毒灭活新鲜冰冻血浆,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.15	冰冻血浆,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.16	去冷沉淀冰冻血浆,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.17	病毒灭活冰冻血浆,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.18	单采新鲜冰冻血浆,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.19	冷沉淀凝血因子,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.2	去白细胞全血,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.20	单采粒细胞,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.21	辐照血液,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.3	浓缩红细胞,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.4	去白细胞浓缩红细胞,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.5	悬浮红细胞,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.6	去白细胞悬浮红细胞,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.7	洗涤红细胞,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.8	冰冻解冻去甘油红细胞,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.2.9	浓缩血小板,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.3	制备环境,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3.为了对您的健康状况和是否适宜献血进行评价，您需要如实填写健康状况征询表。如果表中提问涉及到您的隐私或令您感到不舒服，请您谅解。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3—样品浓缩倍数A0—标准品吸光度；W—亚甲蓝标准品质量，单位为mg；P—亚甲蓝标准品纯度，单位为%；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
3）查表1，将SI上限和SI下限与SI值表中的数值进行比较。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4	血液检测	22,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4 级：可能无关，证据明显有利于支持不良反应与其他原因相关；,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
4.1	导则,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.1在血液检测过程中，应对试验性能持续进行监控，以发现正在发生的任何性能变化，这些变化如果没有得到及时纠正，最终可能导致试验批次的失败，或者弱阳性标本的漏检。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.2.1试验对照的检测值；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.2.2质控品的检测值。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.2选择能够实时反映试验性能变化的参数进行试验性能监控。这些参数,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.3	选择能够反映试验系统变化的参数进行试验系统监控。包括但不限于：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.3.1	血清学检测系统初、复试反应率及两者的比例（复试有反应性标本数/初次试验有反应性标本数）。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.3.2	核酸检测系统初筛阳性率（混检或联检阳性率）、鉴别阳性率、拆分阳性率等。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.4用于实时监控试验性能的试验对照和质控品若由试剂厂商提供，其检测值应满足试剂说明书的有效性判定标准。在此基础上，实验室应增加使用第三方提供的质控品（外部质控品）实时监控试验性能。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5	外部质控品可用于监控试验的有效性和稳定性。其使用应满足以下要求：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5.1质控品以合适的基质进行稀释；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5.2日常使用前应对质控品的种类、规格、外观、批号和效期进行检查；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5.3应与血液检测标本在相同的检测条件下进行检测。每个检测系统的,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5.4	外部质控品应为第三方提供的质控品，与试验对照（试剂盒提供）不可相互替代；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5.5质控品所含目标检测物的浓度应满足试验要求。血清学检测标志物含量接近检测限（S/CO值为2～5）；核酸检测标志物（弱阳性质控品）浓度建议为核酸检测系统最低检测限的2-5倍（最低检测限是指标本中可能被检出的病毒，通常指在常规的实验室条件下>95%的标本可被检出，一般以IU/ml表示）；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5.6用量值表示样品性质的质控品，其量值应具有溯源性；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1.5.7质控品一般-18℃以下冷冻保存，在使用时应注意复融并平衡至室,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.1试验性能监控一般要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.2实验室可使用质控品开展室内质控，监控试验有效性和稳定性及系统的趋势变化。血清学检测和ALT检测、血型检测、核酸检测室内质控方法参见附录D。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11.3实验室应当选择参加国家卫生健康委指定的血站参比实验室组织的实,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.11质量控制和持续改进,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.2.3	检测方法,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2	证照要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.1	应建立血液检测试剂证照审核程序，在采购前和验收时核实应具备的有效证照文件。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2	采购药品类检测试剂应索取以下加盖供货单位印章的资料存档：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2.1	《药品生产许可证》或者《药品经营许可证》和营业执照复印件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2.2	《药品生产质量管理规范》或者《药品经营质量管理规范》认证证书复印件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2.3	药品的批准证明文件复印件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2.4	供货单位药品销售委托书；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2.5	销售人员有效身份证明复印件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2.6	按照国家食品药品监督管理部门要求纳入血源筛查体外诊断试剂批签发管理的，提供批签发文件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.2.7	出厂质量检验报告等。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3	采购医疗器械类检测试剂应索取以下加盖供货单位印章的资料存档：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.1	《医疗器械生产许可证》；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.2	《医疗器械经营许可证》；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.3	第二类医疗器械经营备案凭证；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.4	第一类医疗器械生产备案凭证；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.5	营业执照复印件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.6	医疗器械注册证或者第一类医疗器械备案凭证复印件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.7	供货单位医疗器械销售委托书；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.8	销售人员有效身份证明复印件；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.2.3.9	出厂质量检验报告等。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.3	进货检查验收应建立并执行进货检查验收制度，检查验收内容主要有：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.3.1验明药品合格证明和其他标识；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.3.2	外观检查（运输包装箱完整无损，运输冷链符合要求，试剂包装盒完整无损，无液体泄漏）；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.3.3	到货数量和销售凭证（购货单位、试剂、供货商等名称，以及规格、批号、数量、价格）；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.3.4	医疗器械采购、验收、存储、使用管理应符合《医疗器械管理条例》有关规定。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.4隔离存放应将通过进货检查验收的试剂进行隔离存放，防止误用。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.1	应建立并执行试剂的质量抽检制度，应对每次购进的试剂进行质量抽检。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.2应将试剂说明书列入文件控制范围。应对试剂说明书版本和内容进行检查。其操作要求如已变更，实验室的试验操作在试剂启用时应同时变更，严格控制未按试剂说明书进行试验操作的情形发生。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.3试剂盒组成、组分性状与说明书一致，无泄漏，足量，标识正确。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.4用于质量抽检的标本有：试剂盒对照、室内质控品、实验室自制或商,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.5.1试剂盒对照品检测结果符合试剂说明书要求；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.5.2室内质控品检测结果符合既定要求；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.5.3如果适用，实验室自制或商品化的血清盘检测结果符合既定要求。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.5质量抽检结果要求：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5.6	实验室核酸检测用标本汇集管、核酸提取纯化和扩增检测使用的消耗品原则上应由核酸检测试剂厂商配套提供。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.5质量抽检,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.6.1	应由授权人对采购验收和质量抽检的过程和结果进行审核，批准其用于血液检测。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.6.2应建立和保存试剂采购验收、质量抽检和审核批准的记录（见附录C）。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.6审核批准,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.7.1	应对经批准使用的试剂进行标识和放行。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.7.2	应按试剂说明书要求的保存条件进行保存，应在有效期内使用。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.7.3	应对试剂的库存（批号、失效期、库存量等）进行管理，防止试剂过期或者中断。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.7.4	核酸检测试剂和耗材应保存在试剂耗材储存和准备区。经过质检后的试剂，应将试剂盒内的阳性对照和质控品放置于标本处理区的冰箱内。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.7.5在试剂保存和使用过程中应注意试剂性能出现衰减，如果试剂盒对照品和室内质控品的检测值呈现连续走低趋势且无法使其回升纠正，应考虑终止使用。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.4.7试剂保存和质量监控,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5	实验室设置、设施和环境,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.1		基本要求实验室设置、设施和环境应满足血液检测工作的要求。在常温储存试剂耗,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.2	血清学检测和血型检测实验室要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.2.1	分区要求血清学和血型检测实验室分区及功能要求。原则上可以设置以下工作区域:,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.2.2	设施要求血清学和血型检测实验室设施要求应符合《实验室生物安全通用要求》和,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.2.3	通风要求实验室可以利用自然通风，开启窗户应安装防蚊虫的纱窗。如果采用机械,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.2.4	环境控制要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.3	核酸检测实验室要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.3.1	分区要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.3.2	设施要求核酸检测实验室设施要求应符合《实验室生物安全通用要求》和《病原微,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.3.3	通风要求实验室实施空气流向控制，扩增前和扩增后区域应具有独立通风系统，扩,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.5.3.4	环境控制要求核酸检测实验室各个区域应具备温湿度控制设施。实验室清洁、消毒方法,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6	标本的采集、处理和保存,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.1	血液标本的一般要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.1.1	标本与血液、献血者一一对应；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.1.2	标本质量符合检测项目技术要求；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.1.3	标本信息具有可追溯性。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2	血液标本采集与送检程序的制定,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.1	血站实验室应与血液标本采集和送检部门进行充分沟通与协商，共同制定标本采集和送检程序，质量管理部门应予以审核。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.2	血液集中化检测的委托方和受托方应进行充分沟通与协商，共同制定,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.3.1标本类型及检测项目、标本量、标本管、标本运输及包装要求；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.3.2标本的唯一性标识（条形码）；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.3.3标本的质量要求；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.3.4标本采集、送检和接收；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.3.5标本信息和检测报告信息的传输与接收，检测报告时限；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.3.6如为集中化检测，检测的委托方和受托方的标识与联系方式。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.6.2.3标本采集和送检程序的要点有：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.1	应使用实验室信息管理系统对整个检测过程（从标本接收、试验、结果和结论判定）进行信息化管理。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2.1标本接收；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2.2试验项目选择；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2.3试验数据记录与汇总；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2.4试验数据的计算；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2.5试验结果的判定；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2.6血液检测结论的判定；,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2.7血液检测结论传输至血液管理信息系统并为其所利用。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.2实验室信息管理系统的功能应包括：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.3实验室信息管理系统运行参数的设置应建立权限控制。应保存设置参数的书面记录，并定期将其与实际设置参数对照，确保设置无误，应保存核实记录。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7.4	集中化检测实验室和委托其开展核酸检测实验室的信息管理系统宜具备实验室间标本信息传递、检测结果反馈和结果利用的功能。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.7实验室信息管理系统,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1.1按照试剂生产方提供的试剂使用说明书进行操作。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1.2如需对试验参数进行修改，应进行确认。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1.3宜采用自动化检测设备进行标本和试剂加样以及试验过程。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1.4自动化设备运行参数的设置应建立权限控制。应保存设置参数的书面记录，并定期将其与实际设置参数对照，确保设置无误，应保存核实记录。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1.5应保存自动化检测设备运行记录，并定期对运行状态进行审核。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1.6自动化检测设备运行时，如果需要人工辅助或干预，应对实施人工辅助或干预的人员、人工辅助或干预的时间和内容、与自动化检测设备运行的衔接等进行记录。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1.7	如果是采用手工操作进行标本和试剂加样，应完整记录每一加样和操作步骤。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.1试验操作,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.2.1应有单向工作流向制度。标本接收区域应与核酸实验室区域分开，防止过多人员进入标本处理区域造成污染。实验室人员和物品的工作流向应为试剂耗材储存与准备区、标本处理和标本制备区（核酸纯化）、扩增检测区，不得逆向流动。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.2.2	应有防止实验室核酸扩增产物污染和交叉污染的措施。严格执行实验室分区制度；各区域只用于特定的操作，不得从事其它工作；各区域的试剂、仪器、设备及各种物品包括试验记录、标记笔等均为该区专用，不得交叉使用。4.8.2.3	建立并实施有效的核酸检测实验室的清洁、消毒及环境监控措施，包括至少在试验结束后对实验室地面、实验台面和空气实施清洁和消毒。消毒时应使用各区域专用的清洁用具，遵循从清洁区域向污染区域实施消毒的原则，防止交叉污染。实验室应定期对消毒效果实施监控。可采用沉降法和擦拭法选取实验区域不同位置留样进行污染监测。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8.2核酸检测实验室污染的控制,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.8试验操作和实验过程控制,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
4.《血站管理办法》规定，献血者在献血前应出示真实的身份证件，血站应进行核对并登记，请给予支持。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
5	血液储存、发放与运输	39,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
5 级：肯定无关，支持献血以外的其他原因导致不良反应发生的证据确凿，不存在合理的质疑。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
